Date,LU0099730524,VIX,LU2034326236,DBMARMSS,DE0008490962,LU1978535810,LU0641007009,LU0908508814,IE00BQXKVQ19,LU0292107645,LU0397221945,LU0411078552,SPX,LU0429459356,LU0429458895
2000-01-03,10241.925129999998,24.21,,,107.87218999999999,,,,,,,,,,
2000-01-04,10461.069225000001,27.01,,,103.884705,,,,,,,,,,
2000-01-05,10525.935743999999,26.41,,,102.819456,,,,,,,,,,
2000-01-06,10547.154547999999,25.73,,,103.88,,,,,,,,,,
2000-01-07,10444.27614,21.72,,,105.411,,,,,,,,,,
2000-01-10,10389.319117,21.71,,,109.828773,,,,,,,,,,
2000-01-11,10417.644816000002,22.5,,,110.09816000000001,,,,,,,,,,
2000-01-12,10471.371491999998,22.84,,,110.36775599999999,,,,,,,,,,
2000-01-13,10439.768612000002,21.71,,,111.4946,,,,,,,,,,
2000-01-14,10390.655225,19.66,,,111.84105,,,,,,,,,,
2000-01-17,10258.421166,,,,111.225786,,,,,,,,,,
2000-01-18,10258.293061000002,21.5,,,112.37546200000001,,,,,,,,,,
2000-01-19,10271.378825,21.72,,,108.83085,,,,,,,,,,
2000-01-20,10256.003217,21.75,,,111.59442899999999,,,,,,,,,,
2000-01-21,10266.801249,20.82,,,110.99632100000001,,,,,,,,,,
2000-01-24,10196.506435,24.07,,,110.65797199999999,,,,,,,,,,
2000-01-25,10178.065944,23.02,,,108.40665599999998,,,,,,,,,,
2000-01-26,10190.134538999999,23.03,,,108.295371,,,,,,,,,,
2000-01-27,10147.277944000001,23.54,,,109.556432,,,,,,,,,,
2000-01-28,10019.670336,26.14,,,109.65747999999999,,,,,,,,,,
2000-01-31,9962.53832,24.95,,,106.64357199999999,,,,,,,,,,
2000-02-01,9880.97368,23.45,,,107.34405,,,,,,,,,,
2000-02-02,9889.010334,23.12,,,109.48143900000001,,,,,,,,,,
2000-02-03,9921.46566,22.01,,,111.214932,,,,,,,,,,
2000-02-04,10012.767625,21.54,,,114.784285,,,,,,,,,,
2000-02-07,9944.446856,22.79,,,113.463239,,,,,,,,,,
2000-02-08,10083.838683,21.25,,,116.07306299999999,,,,,,,,,,
2000-02-09,10116.338569999998,22.9,,,119.72456799999999,,,,,,,,,,
2000-02-10,10050.044864,23.07,,,117.57722000000001,,,,,,,,,,
2000-02-11,9984.553128,24.42,,,120.297474,,,,,,,,,,
2000-02-14,10052.696940000002,24.38,,,117.989586,,,,,,,,,,
2000-02-15,9962.941092,22.92,,,116.954658,,,,,,,,,,
2000-02-16,9990.354432,23.51,,,116.628384,,,,,,,,,,
2000-02-17,10108.462819,23.17,,,118.145209,,,,,,,,,,
2000-02-18,10048.038516999999,26.0,,,120.51168200000001,,,,,,,,,,
2000-02-21,10048.955218,,,,118.86556300000001,,,,,,,,,,
2000-02-22,10218.100474,25.86,,,122.94989600000001,,,,,,,,,,
2000-02-23,10265.946947999999,23.89,,,124.42034399999999,,,,,,,,,,
2000-02-24,10093.525092000002,24.38,,,123.220202,,,,,,,,,,
2000-02-25,10009.593642,25.2,,,121.56344399999999,,,,,,,,,,
2000-02-28,9833.004153,24.68,,,117.345186,,,,,,,,,,
2000-02-29,9910.417080000001,23.37,,,118.94793000000001,,,,,,,,,,
2000-03-01,9863.375438,21.64,,,122.43255500000001,,,,,,,,,,
2000-03-02,9923.48725,21.06,,,121.2124,,,,,,,,,,
2000-03-03,9858.931641,19.21,,,123.393725,,,,,,,,,,
2000-03-06,9840.4638,21.5,,,124.4042,,,,,,,,,,
2000-03-07,9793.416956000001,24.31,,,124.987197,,,,,,,,,,
2000-03-08,9743.288483999999,23.82,,,124.564779,,,,,,,,,,
2000-03-09,9818.743744,22.21,,,124.64259200000001,,,,,,,,,,
2000-03-10,9818.458649,21.24,,,126.305207,,,,,,,,,,
2000-03-13,9924.60252,22.85,,,123.37376800000001,,,,,,,,,,
2000-03-14,9827.46492,24.41,,,122.25095999999999,,,,,,,,,,
2000-03-15,9855.982961,22.34,,,119.535977,,,,,,,,,,
2000-03-16,9873.257217,20.77,,,119.685918,,,,,,,,,,
2000-03-17,9885.248255999999,22.37,,,122.98915199999999,,,,,,,,,,
2000-03-20,9930.12896,22.96,,,125.57609,,,,,,,,,,
2000-03-21,9916.759941,21.7,,,124.62874699999999,,,,,,,,,,
2000-03-22,9817.502211,21.49,,,124.118775,,,,,,,,,,
2000-03-23,9872.613048,22.26,,,120.806216,,,,,,,,,,
2000-03-24,9935.753945,23.31,,,121.86496,,,,,,,,,,
2000-03-27,9933.618128,24.53,,,121.71078399999999,,,,,,,,,,
2000-03-28,9868.061005,24.86,,,122.34325399999999,,,,,,,,,,
2000-03-29,9788.178816000001,24.1,,,119.83919999999999,,,,,,,,,,
2000-03-30,9775.79694,25.47,,,115.89259500000001,,,,,,,,,,
2000-03-31,9776.511541,24.11,,,113.09796700000001,,,,,,,,,,
2000-04-03,9788.687052000001,24.03,,,114.184596,,,,,,,,,,
2000-04-04,9763.068185999999,27.12,,,111.54691,,,,,,,,,,
2000-04-05,9902.240427,28.41,,,110.14645100000001,,,,,,,,,,
2000-04-06,9854.103875,27.15,,,113.295875,,,,,,,,,,
2000-04-07,9794.616732,24.39,,,114.729744,,,,,,,,,,
2000-04-10,9822.23144,25.99,,,117.23774999999999,,,,,,,,,,
2000-04-11,9827.316486000002,27.25,,,113.362704,,,,,,,,,,
2000-04-12,9809.865071999999,28.98,,,113.695848,,,,,,,,,,
2000-04-13,9770.904462,29.4,,,110.96299499999999,,,,,,,,,,
2000-04-14,9776.9259,33.49,,,111.80879999999999,,,,,,,,,,
2000-04-17,9811.731474,28.95,,,106.67193900000001,,,,,,,,,,
2000-04-18,9734.823874,26.12,,,108.655177,,,,,,,,,,
2000-04-19,9698.896845000001,27.02,,,109.170479,,,,,,,,,,
2000-04-20,9616.597536000001,25.85,,,108.864736,,,,,,,,,,
2000-04-24,,27.37,,,,,,,,,,,,,
2000-04-25,9541.656728,25.24,,,107.754368,,,,,,,,,,
2000-04-26,9430.795331,26.97,,,109.12091000000001,,,,,,,,,,
2000-04-27,9400.96311,26.19,,,108.57238699999999,,,,,,,,,,
2000-04-28,9324.689554999999,26.2,,,108.429475,,,,,,,,,,
2000-05-01,,25.88,,,,,,,,,,,,,
2000-05-02,9357.446376,28.5,,,110.932604,,,,,,,,,,
2000-05-03,9150.067974,31.63,,,108.061212,,,,,,,,,,
2000-05-04,9185.965423000001,30.77,,,107.766615,,,,,,,,,,
2000-05-05,9226.954312,27.53,,,108.805224,,,,,,,,,,
2000-05-08,9195.082608,28.2,,,108.63252,,,,,,,,,,
2000-05-09,9222.785170000001,28.93,,,107.736,,,,,,,,,,
2000-05-10,9356.313232,29.87,,,108.94704099999998,,,,,,,,,,
2000-05-11,9328.554473000002,27.76,,,105.52521700000001,,,,,,,,,,
2000-05-12,9280.195808999999,26.05,,,107.62568,,,,,,,,,,
2000-05-15,9402.494004,24.86,,,108.364509,,,,,,,,,,
2000-05-16,9319.209795,24.34,,,108.50805,,,,,,,,,,
2000-05-17,9173.189988,23.98,,,105.895218,,,,,,,,,,
2000-05-18,9194.754572,23.96,,,105.104268,,,,,,,,,,
2000-05-19,9128.816125,25.44,,,102.0625,,,,,,,,,,
2000-05-22,9258.390000000001,26.0,,,101.7,,,,,,,,,,
2000-05-23,9373.597242,25.87,,,103.400739,,,,,,,,,,
2000-05-24,9361.232434000001,24.32,,,100.88772200000001,,,,,,,,,,
2000-05-25,9241.844164,24.58,,,102.122951,,,,,,,,,,
2000-05-26,9411.603054000001,24.47,,,102.301027,,,,,,,,,,
2000-05-29,9535.127118,,,,104.69764800000002,,,,,,,,,,
2000-05-30,9636.026399999999,23.62,,,106.542856,,,,,,,,,,
2000-05-31,9579.401433,23.65,,,107.161257,,,,,,,,,,
2000-06-01,,22.36,,,,,,,,,,,,,
2000-06-02,9637.10938,21.48,,,111.06256,,,,,,,,,,
2000-06-05,9718.602941000001,22.71,,,113.252598,,,,,,,,,,
2000-06-06,9773.32503,23.05,,,114.88232,,,,,,,,,,
2000-06-07,9845.568972000001,22.48,,,114.017436,,,,,,,,,,
2000-06-08,9964.217852,22.77,,,117.427528,,,,,,,,,,
2000-06-09,9784.20898,22.14,,,114.04133,,,,,,,,,,
2000-06-12,,22.32,,,,,,,,,,,,,
2000-06-13,9882.401669,21.67,,,114.04728300000001,,,,,,,,,,
2000-06-14,9938.223504,21.48,,,115.217652,,,,,,,,,,
2000-06-15,9823.853616,20.68,,,114.202284,,,,,,,,,,
2000-06-16,9869.616554999999,20.5,,,114.866085,,,,,,,,,,
2000-06-19,9948.16188,20.63,,,114.475,,,,,,,,,,
2000-06-20,9844.055343999999,20.88,,,113.59758,,,,,,,,,,
2000-06-21,9775.01923,20.61,,,111.36719999999998,,,,,,,,,,
2000-06-22,,22.0,,,,,,,,,,,,,
2000-06-23,9720.729796,22.34,,,109.416712,,,,,,,,,,
2000-06-26,9633.046851,22.45,,,108.538299,,,,,,,,,,
2000-06-27,9710.603133,21.8,,,108.96699100000001,,,,,,,,,,
2000-06-28,9726.20341,20.29,,,108.78091,,,,,,,,,,
2000-06-29,9819.2952,19.7,,,107.860896,,,,,,,,,,
2000-06-30,9876.479572,19.54,,,107.49544399999999,,,,,,,,,,
2000-07-03,9812.515394,19.83,,,107.764536,,,,,,,,,,
2000-07-04,9807.499321,,,,108.711533,,,,,,,,,,
2000-07-05,9860.380595999999,21.16,,,110.581515,,,,,,,,,,
2000-07-06,9866.752428,20.94,,,108.702464,,,,,,,,,,
2000-07-07,9809.300547,19.22,,,109.007085,,,,,,,,,,
2000-07-10,9851.867282000001,20.33,,,112.352354,,,,,,,,,,
2000-07-11,9857.196293,20.11,,,110.999077,,,,,,,,,,
2000-07-12,9829.422715,20.03,,,110.805835,,,,,,,,,,
2000-07-13,9675.37359,20.03,,,109.990985,,,,,,,,,,
2000-07-14,9673.70304,19.32,,,111.997184,,,,,,,,,,
2000-07-17,9683.163672,19.45,,,114.37496,,,,,,,,,,
2000-07-18,9685.368208,19.75,,,114.686486,,,,,,,,,,
2000-07-19,9544.651776,19.65,,,111.688704,,,,,,,,,,
2000-07-20,9549.94692,18.94,,,112.68684,,,,,,,,,,
2000-07-21,9701.575443000002,18.94,,,115.754769,,,,,,,,,,
2000-07-24,9670.630284,19.92,,,114.41032,,,,,,,,,,
2000-07-25,9752.63692,19.39,,,114.95255999999999,,,,,,,,,,
2000-07-26,9733.08243,19.67,,,114.29508,,,,,,,,,,
2000-07-27,9733.228906999999,19.6,,,114.649079,,,,,,,,,,
2000-07-28,9619.564487999998,20.84,,,111.395484,,,,,,,,,,
2000-07-31,9586.497609,20.74,,,110.44460699999999,,,,,,,,,,
2000-08-01,9609.436032,20.55,,,111.964704,,,,,,,,,,
2000-08-02,9484.038788,20.0,,,110.38050799999999,,,,,,,,,,
2000-08-03,9366.91112,19.99,,,107.171388,,,,,,,,,,
2000-08-04,9373.437458,18.62,,,107.748861,,,,,,,,,,
2000-08-07,9429.591696,19.03,,,108.935328,,,,,,,,,,
2000-08-08,9392.32399,18.79,,,108.672564,,,,,,,,,,
2000-08-09,9316.630007999998,19.18,,,108.91427399999999,,,,,,,,,,
2000-08-10,9377.989082,19.19,,,109.76277400000001,,,,,,,,,,
2000-08-11,9486.312468,18.55,,,110.762028,,,,,,,,,,
2000-08-14,9361.753175,17.88,,,110.087387,,,,,,,,,,
2000-08-15,9474.067018000002,17.98,,,111.029886,,,,,,,,,,
2000-08-16,9427.413744000001,18.02,,,110.868912,,,,,,,,,,
2000-08-17,9499.229420000001,17.48,,,111.24294,,,,,,,,,,
2000-08-18,9489.168486999999,17.05,,,110.53709699999999,,,,,,,,,,
2000-08-21,9382.178560999999,17.35,,,108.94370199999999,,,,,,,,,,
2000-08-22,9330.278876,17.47,,,109.090548,,,,,,,,,,
2000-08-23,9275.246162000001,17.38,,,107.782948,,,,,,,,,,
2000-08-24,9374.14722,17.04,,,109.67604,,,,,,,,,,
2000-08-25,9386.909802,16.53,,,110.137389,,,,,,,,,,
2000-08-28,9373.476815999999,16.54,,,110.29972199999999,,,,,,,,,,
2000-08-29,9330.897509999999,16.89,,,109.238525,,,,,,,,,,
2000-08-30,9273.73446,17.69,,,108.725436,,,,,,,,,,
2000-08-31,9271.733795999999,16.84,,,108.87585,,,,,,,,,,
2000-09-01,9270.934488,17.53,,,111.390726,,,,,,,,,,
2000-09-04,9374.193000000001,,,,112.896,,,,,,,,,,
2000-09-05,9256.643946,19.82,,,111.350466,,,,,,,,,,
2000-09-06,9186.989210000002,20.79,,,111.000984,,,,,,,,,,
2000-09-07,9040.201128,19.42,,,107.729892,,,,,,,,,,
2000-09-08,9105.180565,18.46,,,108.55858,,,,,,,,,,
2000-09-11,8974.994417,18.4,,,105.486077,,,,,,,,,,
2000-09-12,8981.361258,18.59,,,104.26385600000002,,,,,,,,,,
2000-09-13,9024.21812,18.32,,,103.73549799999999,,,,,,,,,,
2000-09-14,9066.051402,18.26,,,104.66372,,,,,,,,,,
2000-09-15,8988.158725,18.52,,,103.371385,,,,,,,,,,
2000-09-18,8896.437648,20.25,,,101.22919800000001,,,,,,,,,,
2000-09-19,8913.233862,19.54,,,100.27988099999999,,,,,,,,,,
2000-09-20,8846.536816,19.93,,,99.787948,,,,,,,,,,
2000-09-21,8897.768876,20.18,,,97.122456,,,,,,,,,,
2000-09-22,9283.3825,20.74,,,99.27463,,,,,,,,,,
2000-09-25,9159.24768,21.41,,,101.59168,,,,,,,,,,
2000-09-26,9146.844126,21.88,,,100.99448100000001,,,,,,,,,,
2000-09-27,9256.652511,21.67,,,103.61167300000001,,,,,,,,,,
2000-09-28,9227.54112,19.47,,,102.327552,,,,,,,,,,
2000-09-29,9161.05529,20.57,,,102.83097999999998,,,,,,,,,,
2000-10-02,9202.077306000001,21.23,,,103.4235,,,,,,,,,,
2000-10-03,,21.85,,,,,,,,,,,,,
2000-10-04,9128.00943,21.54,,,101.80053,,,,,,,,,,
2000-10-05,9187.766208000001,21.03,,,102.70834,,,,,,,,,,
2000-10-06,9104.556419999999,22.71,,,101.198484,,,,,,,,,,
2000-10-09,9097.378515,24.02,,,98.018735,,,,,,,,,,
2000-10-10,9125.785215,24.86,,,98.46009000000001,,,,,,,,,,
2000-10-11,9125.93344,26.57,,,95.55376,,,,,,,,,,
2000-10-12,9051.766472,30.51,,,95.47392,,,,,,,,,,
2000-10-13,9033.348954000001,27.6,,,92.46418600000001,,,,,,,,,,
2000-10-16,8913.051129,26.79,,,94.906161,,,,,,,,,,
2000-10-17,8898.506496,27.84,,,94.339584,,,,,,,,,,
2000-10-18,8930.056849999999,28.72,,,92.726425,,,,,,,,,,
2000-10-19,8811.792561,25.09,,,93.63125199999999,,,,,,,,,,
2000-10-20,8858.228475999998,24.24,,,96.251376,,,,,,,,,,
2000-10-23,8780.7714,24.69,,,94.78575500000001,,,,,,,,,,
2000-10-24,8791.362468,24.28,,,96.631878,,,,,,,,,,
2000-10-25,8709.681825,26.65,,,95.912622,,,,,,,,,,
2000-10-26,8653.154476,28.62,,,95.360112,,,,,,,,,,
2000-10-27,8732.0841,26.47,,,96.30035600000001,,,,,,,,,,
2000-10-30,8898.992084,25.46,,,98.866192,,,,,,,,,,
2000-10-31,8831.949683,23.63,,,98.201139,,,,,,,,,,
2000-11-01,8976.884098,24.28,,,100.158786,,,,,,,,,,
2000-11-02,9074.616804,23.92,,,100.717254,,,,,,,,,,
2000-11-03,9166.52619,23.67,,,101.63466,,,,,,,,,,
2000-11-06,9101.624049,24.52,,,101.395233,,,,,,,,,,
2000-11-07,9018.84023,24.91,,,98.595934,,,,,,,,,,
2000-11-08,8990.656047,25.66,,,99.147456,,,,,,,,,,
2000-11-09,8962.463856,27.2,,,96.75007099999999,,,,,,,,,,
2000-11-10,9115.375037999998,28.53,,,97.64063399999999,,,,,,,,,,
2000-11-13,9060.90438,29.06,,,93.68216000000001,,,,,,,,,,
2000-11-14,9023.239236,26.81,,,93.777858,,,,,,,,,,
2000-11-15,9038.135260000001,26.15,,,95.604712,,,,,,,,,,
2000-11-16,9010.971882,25.05,,,93.470652,,,,,,,,,,
2000-11-17,8978.888280000001,24.81,,,91.930485,,,,,,,,,,
2000-11-20,8930.657688,27.43,,,90.94892,,,,,,,,,,
2000-11-21,8917.139356000001,26.62,,,89.07868800000001,,,,,,,,,,
2000-11-22,8870.991473,27.71,,,85.82407799999999,,,,,,,,,,
2000-11-23,8870.09166,,,,82.652016,,,,,,,,,,
2000-11-24,8883.192360000001,26.0,,,86.266536,,,,,,,,,,
2000-11-27,8852.804118,26.93,,,88.13691,,,,,,,,,,
2000-11-28,9017.267055999999,27.64,,,87.22802899999999,,,,,,,,,,
2000-11-29,9112.24735,27.49,,,86.34429999999999,,,,,,,,,,
2000-11-30,9149.306088,29.65,,,85.79791999999999,,,,,,,,,,
2000-12-01,9206.794820000001,27.48,,,87.17530000000001,,,,,,,,,,
2000-12-04,9390.430556,27.78,,,87.16478,,,,,,,,,,
2000-12-05,9288.67373,24.99,,,86.50539,,,,,,,,,,
2000-12-06,9308.675772,25.07,,,89.48943600000001,,,,,,,,,,
2000-12-07,9431.243085,25.34,,,90.172269,,,,,,,,,,
2000-12-08,9384.509639999998,22.41,,,90.60446999999999,,,,,,,,,,
2000-12-11,9289.787112,23.51,,,90.830868,,,,,,,,,,
2000-12-12,9267.855368,24.88,,,91.24498,,,,,,,,,,
2000-12-13,9233.25156,23.63,,,90.069408,,,,,,,,,,
2000-12-14,9330.589824,24.86,,,88.955696,,,,,,,,,,
2000-12-15,9487.580152,26.55,,,89.15721599999999,,,,,,,,,,
2000-12-18,9469.880234,27.7,,,89.31032599999999,,,,,,,,,,
2000-12-19,9404.639535,27.17,,,88.575947,,,,,,,,,,
2000-12-20,9570.74291,31.74,,,88.080657,,,,,,,,,,
2000-12-21,9663.992856,29.66,,,87.545512,,,,,,,,,,
2000-12-22,9770.0526,27.55,,,87.65988000000002,,,,,,,,,,
2000-12-26,,28.73,,,,,,,,,,,,,
2000-12-27,9845.42741,28.14,,,88.99429,,,,,,,,,,
2000-12-28,9820.345245,26.57,,,89.47026,,,,,,,,,,
2000-12-29,9846.9232,26.85,,,92.00784,,,,,,,,,,
2001-01-02,9973.171278000002,29.99,,,91.40310000000001,,,,,,,,,,
2001-01-03,10087.76231,26.6,,,89.93461,,,,,,,,,,
2001-01-04,10012.881944,26.97,,,91.610188,,,,,,,,,,
2001-01-05,10109.023595,28.67,,,91.23111,,,,,,,,,,
2001-01-08,10059.535801,29.84,,,88.644998,,,,,,,,,,
2001-01-09,9959.174974,27.99,,,88.228385,,,,,,,,,,
2001-01-10,9972.15518,26.8,,,86.07274000000001,,,,,,,,,,
2001-01-11,10091.104088,25.79,,,89.07814200000001,,,,,,,,,,
2001-01-12,10118.454055,24.56,,,92.05198,,,,,,,,,,
2001-01-15,9995.75416,,,,91.41388799999999,,,,,,,,,,
2001-01-16,9980.127144000002,25.28,,,90.26108,,,,,,,,,,
2001-01-17,9964.486188,24.93,,,92.28751199999999,,,,,,,,,,
2001-01-18,9974.296176,23.37,,,92.91152,,,,,,,,,,
2001-01-19,9974.0298,23.24,,,94.846,,,,,,,,,,
2001-01-22,9858.62232,23.25,,,92.50982,,,,,,,,,,
2001-01-23,9984.110042999999,21.57,,,93.289219,,,,,,,,,,
2001-01-24,9865.48806,22.03,,,94.129632,,,,,,,,,,
2001-01-25,9709.686271999999,22.64,,,92.777024,,,,,,,,,,
2001-01-26,9800.64354,22.57,,,92.676804,,,,,,,,,,
2001-01-29,9764.767828,22.61,,,93.03316000000001,,,,,,,,,,
2001-01-30,9770.313389,22.57,,,94.627933,,,,,,,,,,
2001-01-31,9873.608054,22.02,,,95.076683,,,,,,,,,,
2001-02-01,9994.994314,21.66,,,95.809516,,,,,,,,,,
2001-02-02,9999.998466,21.95,,,95.55630599999999,,,,,,,,,,
2001-02-05,10020.452650000001,22.19,,,94.45735,,,,,,,,,,
2001-02-06,9912.241074,21.98,,,93.53694800000001,,,,,,,,,,
2001-02-07,9916.736525,21.67,,,92.998225,,,,,,,,,,
2001-02-08,9806.36434,21.46,,,91.55460000000001,,,,,,,,,,
2001-02-09,9817.675631999999,22.03,,,91.04280899999999,,,,,,,,,,
2001-02-12,9883.87164,21.92,,,90.808776,,,,,,,,,,
2001-02-13,9871.336125,21.37,,,91.4144,,,,,,,,,,
2001-02-14,9769.375252,21.52,,,88.98071,,,,,,,,,,
2001-02-15,9676.97766,20.27,,,87.96393,,,,,,,,,,
2001-02-16,9705.281209,22.12,,,88.159162,,,,,,,,,,
2001-02-19,9813.061115999999,,,,88.04864099999999,,,,,,,,,,
2001-02-20,9662.017039999999,24.69,,,87.06293,,,,,,,,,,
2001-02-21,9744.258152,25.75,,,85.762042,,,,,,,,,,
2001-02-22,9649.629856,26.76,,,84.193632,,,,,,,,,,
2001-02-23,9661.952080000001,27.21,,,83.85106400000001,,,,,,,,,,
2001-02-26,9706.93155,25.43,,,83.43822,,,,,,,,,,
2001-02-27,9770.039587,26.49,,,84.620305,,,,,,,,,,
2001-02-28,9861.965472,28.35,,,85.86768,,,,,,,,,,
2001-03-01,9885.657301000001,28.08,,,84.839157,,,,,,,,,,
2001-03-02,9989.871576000001,27.43,,,85.63399799999999,,,,,,,,,,
2001-03-05,9929.300365000001,27.12,,,84.61967,,,,,,,,,,
2001-03-06,9902.864286,25.89,,,86.19263099999999,,,,,,,,,,
2001-03-07,9934.059125,24.12,,,86.47133699999999,,,,,,,,,,
2001-03-08,9940.708992,24.29,,,87.57004800000001,,,,,,,,,,
2001-03-09,9992.705222999999,25.62,,,86.608392,,,,,,,,,,
2001-03-12,9903.23776,30.32,,,84.115584,,,,,,,,,,
2001-03-13,9829.769642,27.55,,,81.09722599999999,,,,,,,,,,
2001-03-14,9809.699884000001,29.61,,,80.471048,,,,,,,,,,
2001-03-15,9684.911192,28.56,,,77.923208,,,,,,,,,,
2001-03-16,9563.680922000001,29.91,,,76.988935,,,,,,,,,,
2001-03-19,9617.326732,29.78,,,76.53796799999999,,,,,,,,,,
2001-03-20,9644.25616,30.96,,,76.94962000000001,,,,,,,,,,
2001-03-21,9613.44751,31.93,,,76.16328,,,,,,,,,,
2001-03-22,9506.696609999999,32.84,,,72.214236,,,,,,,,,,
2001-03-23,9545.763786,30.45,,,73.258542,,,,,,,,,,
2001-03-26,9560.932490000001,29.04,,,74.848495,,,,,,,,,,
2001-03-27,9580.38564,27.04,,,75.617544,,,,,,,,,,
2001-03-28,9483.17696,28.58,,,76.09854,,,,,,,,,,
2001-03-29,9463.01668,29.17,,,74.94552,,,,,,,,,,
2001-03-30,9458.1888,28.64,,,76.35264000000001,,,,,,,,,,
2001-04-02,9395.171651999999,31.21,,,74.684808,,,,,,,,,,
2001-04-03,9474.587099999999,34.72,,,73.91766499999999,,,,,,,,,,
2001-04-04,9676.162240000001,34.07,,,73.493384,,,,,,,,,,
2001-04-05,9664.56018,29.94,,,75.50641999999999,,,,,,,,,,
2001-04-06,9582.580380000001,31.69,,,75.86484,,,,,,,,,,
2001-04-09,9667.440288,31.91,,,75.79629,,,,,,,,,,
2001-04-10,9590.426474999998,29.44,,,76.46186,,,,,,,,,,
2001-04-11,9479.07896,28.46,,,76.40412,,,,,,,,,,
2001-04-12,9494.88851,26.12,,,76.765075,,,,,,,,,,
2001-04-16,,26.33,,,,,,,,,,,,,
2001-04-17,9433.88583,25.61,,,74.97843900000001,,,,,,,,,,
2001-04-18,9421.155282000002,24.13,,,76.991838,,,,,,,,,,
2001-04-19,9474.972416,24.16,,,78.37493300000001,,,,,,,,,,
2001-04-20,9652.621914000001,25.38,,,79.63355100000001,,,,,,,,,,
2001-04-23,9667.83293,28.16,,,79.08256999999999,,,,,,,,,,
2001-04-24,9637.935192,28.49,,,79.41105,,,,,,,,,,
2001-04-25,9611.261068000002,27.4,,,79.019904,,,,,,,,,,
2001-04-26,9683.413978999999,25.96,,,79.647881,,,,,,,,,,
2001-04-27,9697.929423,24.02,,,80.061079,,,,,,,,,,
2001-04-30,9542.401204,25.48,,,80.24791599999999,,,,,,,,,,
2001-05-01,,24.2,,,,,,,,,,,,,
2001-05-02,9576.966726,24.23,,,80.483652,,,,,,,,,,
2001-05-03,9573.947886,25.78,,,79.717462,,,,,,,,,,
2001-05-04,9616.504688,23.91,,,79.64649,,,,,,,,,,
2001-05-07,9596.264265,24.86,,,79.967754,,,,,,,,,,
2001-05-08,9540.507548000001,24.44,,,79.04039000000002,,,,,,,,,,
2001-05-09,9499.811594,24.35,,,78.12777700000001,,,,,,,,,,
2001-05-10,9525.830249999999,24.0,,,78.73845,,,,,,,,,,
2001-05-11,9446.722535,23.54,,,78.36043599999999,,,,,,,,,,
2001-05-14,9417.831555,24.26,,,76.317615,,,,,,,,,,
2001-05-15,9443.854976,23.71,,,76.395584,,,,,,,,,,
2001-05-16,9516.20565,21.89,,,76.52894199999999,,,,,,,,,,
2001-05-17,9497.007735,21.47,,,78.91188,,,,,,,,,,
2001-05-18,9459.841823,21.23,,,78.457603,,,,,,,,,,
2001-05-21,9436.304268,20.76,,,78.36580799999999,,,,,,,,,,
2001-05-22,9363.168225000001,21.35,,,79.250625,,,,,,,,,,
2001-05-23,9256.595965,22.08,,,78.097745,,,,,,,,,,
2001-05-24,,20.57,,,,,,,,,,,,,
2001-05-25,9267.987982,20.6,,,77.92896099999999,,,,,,,,,,
2001-05-28,9261.672464,,,,77.616528,,,,,,,,,,
2001-05-29,9228.369127999998,22.14,,,77.03641599999999,,,,,,,,,,
2001-05-30,9236.067456,22.76,,,75.164914,,,,,,,,,,
2001-05-31,9153.10848,22.64,,,74.29328,,,,,,,,,,
2001-06-01,9154.595268,21.59,,,74.25032399999999,,,,,,,,,,
2001-06-04,,21.38,,,,,,,,,,,,,
2001-06-05,9142.860270000001,19.58,,,75.05069,,,,,,,,,,
2001-06-06,9228.259659,20.39,,,76.33170499999999,,,,,,,,,,
2001-06-07,9146.234634,19.67,,,74.695518,,,,,,,,,,
2001-06-08,9151.850276,19.92,,,75.729324,,,,,,,,,,
2001-06-11,9181.105142,20.7,,,75.333286,,,,,,,,,,
2001-06-12,9160.639746,20.7,,,74.30003200000002,,,,,,,,,,
2001-06-13,9235.31143,21.45,,,74.75958399999999,,,,,,,,,,
2001-06-14,,23.12,,,,,,,,,,,,,
2001-06-15,9369.754696,22.81,,,74.36326999999999,,,,,,,,,,
2001-06-18,9283.303364,23.17,,,72.75829900000001,,,,,,,,,,
2001-06-19,9264.994739999998,22.34,,,72.75124799999999,,,,,,,,,,
2001-06-20,9212.053507999999,21.71,,,71.50068699999999,,,,,,,,,,
2001-06-21,9255.419104,19.38,,,72.25584799999999,,,,,,,,,,
2001-06-22,9232.915952,20.02,,,72.198048,,,,,,,,,,
2001-06-25,9319.616565,20.67,,,72.445119,,,,,,,,,,
2001-06-26,9325.118841,21.2,,,71.05797199999999,,,,,,,,,,
2001-06-27,9338.203674,20.88,,,71.278074,,,,,,,,,,
2001-06-28,9219.140733,20.01,,,69.75615599999999,,,,,,,,,,
2001-06-29,9189.0128,19.06,,,71.444,,,,,,,,,,
2001-07-02,9163.07243,18.76,,,71.83368,,,,,,,,,,
2001-07-03,9209.72836,18.92,,,72.428428,,,,,,,,,,
2001-07-04,9163.178795,,,,71.588457,,,,,,,,,,
2001-07-05,9130.702878,20.09,,,70.53425,,,,,,,,,,
2001-07-06,9092.883968,21.63,,,69.159616,,,,,,,,,,
2001-07-09,9175.358874,22.48,,,68.534818,,,,,,,,,,
2001-07-10,9269.786900000001,23.25,,,70.128815,,,,,,,,,,
2001-07-11,9342.547504999999,24.01,,,69.137719,,,,,,,,,,
2001-07-12,9264.489882,22.09,,,69.772536,,,,,,,,,,
